course,run,id,author_id,parent_id,step,week_number,step_number,text,timestamp,likes,first_reported_at,first_reported_reason,moderation_state,moderated
introduction-to-web-development,1,36293108,f2e12d7a-bc02-4238-b17c-5e5c7d06893b,,2.12,2,12,That was pretty awesome - many thanks! Looking forward to week 3!!!,2020-01-17 13:39:58 UTC,0,,,,
introduction-to-web-development,1,36293441,c8bbdbad-6f2c-42e4-a72c-f7f8bd39e7bf,,2.3,2,3,https://mandygardner99-3184.trinket.io/sites/html-4b4fa62b9b because you won't always want to have the same style throughout your website,2020-01-17 14:03:03 UTC,2,,,,
introduction-to-web-development,1,36293915,1b428947-81d4-4e7f-9f02-83668ab157d4,,2.2,2,2,"I would also like to know how to align titles or paragraphs at the center, middle, left etc",2020-01-17 14:30:52 UTC,4,,,,
introduction-to-web-development,1,36294060,c8bbdbad-6f2c-42e4-a72c-f7f8bd39e7bf,,2.5,2,5,https://mandygardner99-3184.trinket.io/sites/html-4b4fa62b9b,2020-01-17 14:39:05 UTC,1,,,,
introduction-to-web-development,1,36294157,b93b9909-79b3-4aeb-b571-73251bc434ab,,2.1,2,10,https://trinket.io/html/f05a990063,2020-01-17 14:44:13 UTC,0,,,,
introduction-to-web-development,1,36294206,c8bbdbad-6f2c-42e4-a72c-f7f8bd39e7bf,,2.6,2,6,https://trinket.io/html/8adbce0b33?outputOnly=true&runMode=autorun,2020-01-17 14:47:21 UTC,0,,,,
introduction-to-web-development,1,36294702,c8bbdbad-6f2c-42e4-a72c-f7f8bd39e7bf,,2.8,2,8,https://mandygardner99-3184.trinket.io/sites/html-4b4fa62b9b,2020-01-17 15:19:05 UTC,0,,,,
introduction-to-web-development,1,36294710,1b428947-81d4-4e7f-9f02-83668ab157d4,,2.3,2,3,https://cclurkin2010-3237.trinket.io/sites/html-a25b1d3c2f,2020-01-17 15:19:26 UTC,0,,,,
introduction-to-web-development,1,36294736,60a14f76-d024-406d-8ef2-c606e6f1c6d9,,1.1,1,1,itis a career choices.,2020-01-17 15:21:54 UTC,1,,,,
introduction-to-web-development,1,36294936,b42a8c3f-6b69-4c40-9213-8b9e09710425,,1.5,1,5,https://trinket.io/html/32a49a8eb2?outputOnly=true&runMode=autorun,2020-01-17 15:37:07 UTC,0,,,,
introduction-to-web-development,1,36295200,dd6cbe91-6ff3-4ae2-914b-9b5d388a4187,,1.8,1,8,https://trinket.io/html/89dee60d00,2020-01-17 15:58:18 UTC,0,,,,
introduction-to-web-development,1,36295210,dd6cbe91-6ff3-4ae2-914b-9b5d388a4187,,1.8,1,8,Pages amended and completed. ,2020-01-17 15:59:23 UTC,1,,,,
introduction-to-web-development,1,36295263,94dd047d-5d95-4e38-bf4c-e29a8b80620e,,1.1,1,1,"I want to become web developer if I become web developer by this course.

I will feel wonderful because of this team.",2020-01-17 16:03:19 UTC,1,,,,
introduction-to-web-development,1,36295364,dd6cbe91-6ff3-4ae2-914b-9b5d388a4187,,1.9,1,9,The one mistake I kept making is NOT closing paragraphs hence one was running into another.  ,2020-01-17 16:09:25 UTC,0,,,,
introduction-to-web-development,1,36295469,c8bbdbad-6f2c-42e4-a72c-f7f8bd39e7bf,,2.1,2,10,"I can't say I love what I have done, or that I could even recreate it, but loving that I managed it!!  https://mandygardner99-3184.trinket.io/sites/html-4b4fa62b9b",2020-01-17 16:18:02 UTC,1,,,,
introduction-to-web-development,1,36295512,90087323-ec02-4848-896c-f1171cb37fde,,1.1,1,1,I look forward to learning the basics of web development from this course. ,2020-01-17 16:20:48 UTC,1,,,,
introduction-to-web-development,1,36295634,90087323-ec02-4848-896c-f1171cb37fde,,1.2,1,2,"Hi everyone, I'm Alex from Lagos Nigeria. I registered for this course because of my interest in web development. Although my interest is still young, I'd like to build on it and become as good as I can get.",2020-01-17 16:29:33 UTC,1,,,,
introduction-to-web-development,1,36295973,c8bbdbad-6f2c-42e4-a72c-f7f8bd39e7bf,,2.11,2,11,"https://mandygardner99-3184.trinket.io/sites/html-4b4fa62b9b
Not sure I have done this right.  Also on my iPhone I can't scroll below what is visible on the first screen (i.e. bottom of the photo of the world).  
",2020-01-17 16:51:18 UTC,3,,,,
introduction-to-web-development,1,36296075,b42a8c3f-6b69-4c40-9213-8b9e09710425,,1.6,1,6,https://bbcmagar8-9279.trinket.io/sites/climate-change,2020-01-17 16:58:22 UTC,0,,,,
introduction-to-web-development,1,36296091,f0fc413b-2538-46a8-9717-a6f79d33adfd,,2.6,2,6,"The header 'My Cities' is likely to appear once only (this ID could be used) whereas the 'City' headers appear multiple times (so a Class enables all headings to be changed at once)

https://trinket.io/library/trinkets/866b8136cf",2020-01-17 16:59:35 UTC,1,,,,
introduction-to-web-development,1,36296142,90087323-ec02-4848-896c-f1171cb37fde,,1.3,1,3,"The primary purpose of the web has and will always be to share information. It certainly still applies today. However, big internet companies are beginning to control the use of the web a lot. 
They have their reasons though, which may be good or not good enough but for now their control of the web can't be said to be ""too much"" even though we may soon get to that stage.",2020-01-17 17:03:12 UTC,0,,,,
introduction-to-web-development,1,36296312,dd6cbe91-6ff3-4ae2-914b-9b5d388a4187,,1.1,1,10,https://trinket.io/html/aeadec08d1?runMode=autorun,2020-01-17 17:15:22 UTC,0,,,,
introduction-to-web-development,1,36296520,0f0ac21f-0ce5-46d0-b628-c178564d1a16,,3.5,3,5,"Small typo: in the first piece of html on this page, a <p> tag is closed with a </h1> rather than a </p> - ie ""<p>How are you?</h1>""",2020-01-17 17:31:55 UTC,1,,,,
introduction-to-web-development,1,36297218,abb3eeb3-3781-4206-a9ac-79a4e7e55412,,2.6,2,6,https://trinket.io/html/884ace4518?runMode=autorun,2020-01-17 18:31:25 UTC,0,,,,
introduction-to-web-development,1,36297279,1f2fa728-c6cf-4362-a12a-9851974dcf2e,,1.7,1,7,"Is there a list I can refer to giving the definition of different ‘types’ (file, submit, reset etc)?",2020-01-17 18:36:54 UTC,3,,,,
introduction-to-web-development,1,36297284,4823f06e-b9f2-44d6-9502-1d374d17c43e,,1.3,1,3,"The original ethos of  the Internet  is still available but not like it was when we recognised it as a new and modern tool of communication. 
Big organisations don't have full influence on it but many countries have been using systems that protect their social believes. ",2020-01-17 18:37:10 UTC,0,,,,
introduction-to-web-development,1,36297373,abb3eeb3-3781-4206-a9ac-79a4e7e55412,,2.6,2,6,Class is used to be applied in several elements while id in only one. ,2020-01-17 18:46:00 UTC,1,,,,
introduction-to-web-development,1,36297493,4823f06e-b9f2-44d6-9502-1d374d17c43e,,1.4,1,4,"http://trinket.io/html/5c7d2098fb? runMode=autorun.
Please let me know if I am wrong.",2020-01-17 18:56:13 UTC,0,,,,
introduction-to-web-development,1,36297563,4823f06e-b9f2-44d6-9502-1d374d17c43e,,1.4,1,4,http://trinnknet.io/html/5c7d2998fb?runMode/=autorun,2020-01-17 19:02:15 UTC,0,,,,
introduction-to-web-development,1,36297650,90087323-ec02-4848-896c-f1171cb37fde,,1.5,1,5, https://trinket.io/html/0dfcaa755c?runMode=autorun,2020-01-17 19:09:05 UTC,0,,,,
introduction-to-web-development,1,36298411,204b0568-99b2-447a-b5f3-aa1a0670b275,,1.3,1,3,"Of course the original ethos of web is still apply today in day to day activities, because uptill date you will be able share information without seeking for permission. 
However big internet companies started to has full control of information shared across various platforms in some countries due to some issues that may cause violence ",2020-01-17 20:22:10 UTC,0,,,,
introduction-to-web-development,1,36298697,1b428947-81d4-4e7f-9f02-83668ab157d4,,2.5,2,5,https://cclurkin2010-3237.trinket.io/sites/html-a25b1d3c2f,2020-01-17 20:49:35 UTC,0,,,,
introduction-to-web-development,1,36298808,90087323-ec02-4848-896c-f1171cb37fde,,1.6,1,6,"https://trinket.io/html/8075026155
I'd like to add colors and to list items horizontally.",2020-01-17 21:00:12 UTC,0,,,,
introduction-to-web-development,1,36299222,5ec99e3d-aeb5-4182-8684-1c7e66329fa6,,1.2,1,2,"I have decided to join this course as I I am interested in web development. 
By the end of this course, I am hoping to build my own website. 
I am planning to spend my evenings to complete this course. ",2020-01-17 21:46:44 UTC,0,,,,
introduction-to-web-development,1,36299735,1b428947-81d4-4e7f-9f02-83668ab157d4,,2.8,2,8,https://cclurkin2010-3237.trinket.io/sites/html-a25b1d3c2f,2020-01-17 22:59:31 UTC,0,,,,
introduction-to-web-development,1,36299758,1b428947-81d4-4e7f-9f02-83668ab157d4,36176707.0,2.8,2,8,Your script is quite interesting. I enjoyed going through it,2020-01-17 23:03:12 UTC,1,,,,
introduction-to-web-development,1,36299819,0fa0327b-1b3f-4907-9516-10fd45dc8b21,36268447.0,3.8,3,8,"@REDACTED hi Matt, Thanks for the reply, could you let me know what code editor you use for your daily codings. Thanks",2020-01-17 23:11:22 UTC,0,,,,
introduction-to-web-development,1,36300778,ec1c6d60-5a1e-4f69-813a-df40dd03b5c9,,3.7,3,7,"I am not sure whether this is corret....
https://trinket.io/html/a9071ec6e9",2020-01-18 01:56:20 UTC,0,,,,
introduction-to-web-development,1,36300853,ec1c6d60-5a1e-4f69-813a-df40dd03b5c9,,3.8,3,8,"https://trinket.io/html/a9071ec6e9
Could someone help me that I cannot connect 'quiz' and 'Java script'",2020-01-18 02:13:20 UTC,0,,,,
introduction-to-web-development,1,36302537,3614a5c3-68b1-4f2a-9523-97d2d092e114,,2.5,2,5,https://trinket.io/html/df0879807b,2020-01-18 07:38:03 UTC,1,,,,
introduction-to-web-development,1,36303230,454c043a-cd26-49a3-8f45-36265b8f5c71,36293108.0,2.12,2,12,Thanks,2020-01-18 09:07:04 UTC,0,,,,
introduction-to-web-development,1,36303241,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,1.3,1,3,I think that the ethos still works but big companies miss use it when the users become a the product they sell. ,2020-01-18 09:08:25 UTC,1,,,,
introduction-to-web-development,1,36303334,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,1.4,1,4,"That's it.
https://trinket.io/html/5c7d2098bf?runMode=autorun",2020-01-18 09:19:05 UTC,0,,,,
introduction-to-web-development,1,36303424,b585cb8d-a84c-4d06-8f70-20c923aa76ff,,2.6,2,6,https://trinket.io/html/f0979d8cc9,2020-01-18 09:28:35 UTC,0,,,,
introduction-to-web-development,1,36303597,3614a5c3-68b1-4f2a-9523-97d2d092e114,,2.8,2,8,https://trinket.io/html/63b4779c42,2020-01-18 09:46:36 UTC,0,,,,
introduction-to-web-development,1,36303665,0693c916-aa64-4e62-a288-e47326d4780a,,1.6,1,6,https://siddody-2865.trinket.io/sites/html-1d349c9ac0,2020-01-18 09:52:50 UTC,0,,,,
introduction-to-web-development,1,36303704,204b0568-99b2-447a-b5f3-aa1a0670b275,,1.4,1,4,"https://trinket.io/html/e3394420df?runMode=autorun

",2020-01-18 09:56:33 UTC,0,,,,
introduction-to-web-development,1,36303883,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,1.5,1,5,"https://trinket.io/html/7e93eb9dcd

",2020-01-18 10:20:05 UTC,0,,,,
introduction-to-web-development,1,36303983,204b0568-99b2-447a-b5f3-aa1a0670b275,,1.2,1,2,"Hello  I'm Usman Mohammed sani from Adamawa, Nigeria. The reason why I choose web development is because I have passion on web design.
And am hoping to learn the basics of web development,
I will follow all the necessary steps to finish this course so that I will be able to design my own website. Lastly its my great pleasure to part of this team Thank you ",2020-01-18 10:31:32 UTC,0,,,,
introduction-to-web-development,1,36304063,b585cb8d-a84c-4d06-8f70-20c923aa76ff,,2.7,2,7,https://trinket.io/html/e7993eb5b9,2020-01-18 10:41:01 UTC,0,,,,
introduction-to-web-development,1,36304374,0693c916-aa64-4e62-a288-e47326d4780a,,1.7,1,7,https://siddody-2865.trinket.io/sites/html-1d349c9ac0,2020-01-18 11:10:28 UTC,0,,,,
introduction-to-web-development,1,36304471,1b428947-81d4-4e7f-9f02-83668ab157d4,,2.12,2,12,"The most challenging part for me was aligning images side by side. I tried using the float property but look what came out:
https://cclurkin2010-3237.trinket.io/sites/html-a25b1d3c2f",2020-01-18 11:20:16 UTC,0,,,,
introduction-to-web-development,1,36304768,f2e12d7a-bc02-4238-b17c-5e5c7d06893b,,1.11,1,11,"Hi
Reviewing before carrying on to make sure I have it all, I'm not getting the title concept.  

Specifies extra information about an element, displayed as a tooltip on a laptop or desktop

When I insert a line 

<h2 title=""I'm a header"">

I don't see a tooltips kind of thing?  

If I follow your instructions lower down, namely :

1. Open your Trinket
2. Click on the button with three linked dots (Next to the save button)
3. Click on the Publish button
4. Click on the site URL

I don't see a Publish Button - only Twitter, Facebook, Google+, Email, Link, Embed and Download?
",2020-01-18 11:49:06 UTC,0,,,,
introduction-to-web-development,1,36305089,f2e12d7a-bc02-4238-b17c-5e5c7d06893b,,1.6,1,6,https://gerard-1682.trinket.io/sites/climate-change,2020-01-18 12:18:54 UTC,0,,,,
introduction-to-web-development,1,36305848,e5718a2c-e949-4fbc-8361-a34ef37ac986,,1.2,1,2,"Hello I am Nikita Brezovich! I am from Ukraine.
I joined this course because I have big interest to web-development.",2020-01-18 13:24:59 UTC,0,,,,
introduction-to-web-development,1,36306322,b63c0aa6-e4b2-43cc-9b65-23382eb49c2d,,3.6,3,6,https://katrinakoovit-5636.trinket.io/sites/quiz,2020-01-18 14:06:24 UTC,0,,,,
introduction-to-web-development,1,36307002,a614c9e5-989d-4d2a-bd2d-498073cde46d,,1.5,1,5,https://trinket.io/html/76e521bd1c?runMode=autorun,2020-01-18 15:00:04 UTC,0,,,,
introduction-to-web-development,1,36307082,a614c9e5-989d-4d2a-bd2d-498073cde46d,,1.6,1,6,"https://trinket.io/html/cd5050434a
I cannot find the ""You should see a blue button with the label “New Trinket”; click on this"" ,do I need to set up my own account to complete this task?
",2020-01-18 15:07:57 UTC,0,,,,
introduction-to-web-development,1,36307172,545423f3-11f8-4c78-ae66-6fee849d09c1,,1.2,1,2,"Good afternoon everyone, I started learning to code in January last year and now I'm looking to continue my learning and development.",2020-01-18 15:16:18 UTC,0,,,,
introduction-to-web-development,1,36309234,e5718a2c-e949-4fbc-8361-a34ef37ac986,,1.5,1,5,"https://trinket.io/html/c62e71a202?runMode=autorun
It is my  webpage",2020-01-18 17:40:53 UTC,1,,,,
introduction-to-web-development,1,36309315,a614c9e5-989d-4d2a-bd2d-498073cde46d,,1.7,1,7,https://trinket.io/html/cd5050434a,2020-01-18 17:46:03 UTC,0,,,,
introduction-to-web-development,1,36309815,84a129b2-de12-4c1f-9b99-4a65c2aeb390,,1.1,1,1,"What I am really looking forward to is finding out what a lot of words and acronyms actually mean, and how knowing about them will help me to improve my website.",2020-01-18 18:29:08 UTC,0,,,,
introduction-to-web-development,1,36309909,7793554c-9394-490d-8f6b-a9c91547fdb5,,1.5,1,5,"https://trinket.io/html/c1ff17387c?runMode=autorun
My test",2020-01-18 18:37:26 UTC,0,,,,
introduction-to-web-development,1,36309917,84a129b2-de12-4c1f-9b99-4a65c2aeb390,,1.2,1,2,I am really interested in web development and being much more up-to-date than I currently am.,2020-01-18 18:38:26 UTC,0,,,,
introduction-to-web-development,1,36310517,a614c9e5-989d-4d2a-bd2d-498073cde46d,,1.1,1,10,https://trinket.io/html/b0e17480eb?runMode=autorun,2020-01-18 19:27:11 UTC,0,,,,
introduction-to-web-development,1,36311290,cb267b77-c9ee-4698-b843-92c58ffff7a8,,1.2,1,2,"Hey friends, my name is Nicholas i'm happy to be part of this learning ",2020-01-18 20:35:49 UTC,1,,,,
introduction-to-web-development,1,36311324,44d5f6bc-e5fe-4adf-8f3f-4c6106772ed7,,3.6,3,6,"Could not get ""Check Me"" to work in my Code.
After much pulling of hair and exasperation I found the course trinket did not work either.
Finally sorted with 1 change.

Regards
David",2020-01-18 20:38:47 UTC,1,,,,
introduction-to-web-development,1,36311714,6a77b55e-1ac2-490b-a4ec-0ca8d05efb1a,,1.1,1,1,I am looking forward to an update on website creation methodologies.,2020-01-18 21:12:57 UTC,1,,,,
introduction-to-web-development,1,36311745,6a77b55e-1ac2-490b-a4ec-0ca8d05efb1a,,1.2,1,2,Hello - My name is John and I am from the south of the UK. I am a teacher in a middle  school looking to refresh and update my knowledge and skills in website design and coding and similar expertise.,2020-01-18 21:16:18 UTC,1,,,,
introduction-to-web-development,1,36311888,6a77b55e-1ac2-490b-a4ec-0ca8d05efb1a,,1.3,1,3,"Does the original ethos of the web still apply today?
I feel that the ethos of the web exists, but it is eroded by commercialism and selfish attitudes towards making it faster for the individual at the expense of those that are technology poor. I would like to see the ethos be supported by governments bue self interest is a bigger threat to stability
Do big internet companies control too much of the web?
As the technologies of access and storage to the WWW wax and wain there is a need for them to monetise and 'exploit people. The technology rich nations strive for ",2020-01-18 21:31:28 UTC,1,,,,
introduction-to-web-development,1,36311955,bcbfc7b6-652c-48c1-9e6e-2a3e17198e55,,1.1,1,1,I learned CIW course at 10 years ago and now just join to update my knowledge and I'm so excited ,2020-01-18 21:38:43 UTC,0,,,,
introduction-to-web-development,1,36312064,6a77b55e-1ac2-490b-a4ec-0ca8d05efb1a,,1.4,1,4,"Have set up account and tried it - will have a go trying to link Trinket for students as well!

https://trinket.io/html/b6e69dd8ad",2020-01-18 21:48:18 UTC,0,,,,
introduction-to-web-development,1,36312076,bcbfc7b6-652c-48c1-9e6e-2a3e17198e55,36126106.0,1.2,1,2,"its really good, I'm so excited ",2020-01-18 21:49:35 UTC,0,,,,
introduction-to-web-development,1,36312093,bcbfc7b6-652c-48c1-9e6e-2a3e17198e55,,1.2,1,2,"Hi everybody, My name is Sayid and I'm Senior UI designer. I learned basic web development in 10 years ago in a real class, I love CSS and every time i learn something new about web going to happy. I'm here to update my knowledge and happy myself ",2020-01-18 21:50:55 UTC,0,,,,
introduction-to-web-development,1,36312304,6a77b55e-1ac2-490b-a4ec-0ca8d05efb1a,,1.5,1,5,"https://trinket.io/html/0f04852ed2?runMode=autorun
Try no 1",2020-01-18 22:08:34 UTC,0,,,,
introduction-to-web-development,1,36312612,a614c9e5-989d-4d2a-bd2d-498073cde46d,,2.12,2,12,"I was eager to sort out the layout and colour from the beginning and looked at other website code and tried to use this to improve at the beginning of week one &2. I was sorry by the end of the week that I had attempted this because then it was more challenging to undo all the small script inputted elements to apply the ccs rules.  now I know that CSS can be applied for the graphic element  - leaving stage one to enter the detail of information is great, before working on the presentation.  Great content shared this week to put into practice.  ",2020-01-18 22:38:06 UTC,1,,,,
introduction-to-web-development,1,36313943,4338ba4a-ab6e-4d22-90ed-2fab40ab3789,,1.2,1,2,Hi everyone am Gonzaga Deo from Uganda Africa iam happy to learn this course because I want to become a professional web developer. ,2020-01-19 01:53:26 UTC,0,,,,
introduction-to-web-development,1,36315007,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,2.8,2,8,https://trinket.io/html/bc22d3ed3b,2020-01-19 05:17:25 UTC,0,,,,
introduction-to-web-development,1,36315191,f5bb73ce-89e2-42a5-a603-c8fe555046a1,,1.6,1,6,"
https://sumana.trinket.io/sites/climate_change_2020",2020-01-19 05:53:55 UTC,0,,,,
introduction-to-web-development,1,36317826,204b0568-99b2-447a-b5f3-aa1a0670b275,,1.5,1,5,https://trinket.io/html/eee15bb868?runMode=autorun,2020-01-19 11:14:58 UTC,0,,,,
introduction-to-web-development,1,36319074,9b4a9da2-82c6-4e48-9827-63e553fb9b55,,1.2,1,2,"hi,my name is abdul haseeb and i am too much interested in this web development program.",2020-01-19 13:10:52 UTC,0,,,,
introduction-to-web-development,1,36319154,9b4a9da2-82c6-4e48-9827-63e553fb9b55,,1.2,1,2,"What made you take the course?
ANS:i love to learn web development program.",2020-01-19 13:17:39 UTC,0,,,,
introduction-to-web-development,1,36319181,9b4a9da2-82c6-4e48-9827-63e553fb9b55,,1.2,1,2,"What are you hoping to learn?
ANS: i hope to learned the html,css and most important java script.",2020-01-19 13:19:31 UTC,0,,,,
introduction-to-web-development,1,36319280,9b4a9da2-82c6-4e48-9827-63e553fb9b55,,1.2,1,2,"What steps will you take to ensure that you will complete the course, for example by setting aside some ‘do not disturb’ time in your schedule each week, or by inviting a colleague to take it with you?

ANS:in response to the questions given above, i said that i would try my best to complete this course.
 ",2020-01-19 13:27:16 UTC,1,,,,
introduction-to-web-development,1,36319510,9b4a9da2-82c6-4e48-9827-63e553fb9b55,,1.3,1,3,"Does the original ethos of the web still apply today?
well in that case i would like to said that,the ethos of the web is not good for commercialism and also for those who can share our personal data without taking permission it might be risk.",2020-01-19 13:48:28 UTC,0,,,,
introduction-to-web-development,1,36319604,9b4a9da2-82c6-4e48-9827-63e553fb9b55,,1.3,1,3,"Do big internet companies control too much of the web?
yes, it may possible because of their assets about internet and ethos of the web .",2020-01-19 13:55:50 UTC,1,,,,
introduction-to-web-development,1,36320311,2d355526-fc71-4be4-a7ca-1318a82a3cd8,,1.4,1,4,https://trinket.io/html/237b94f9a1?runMode=autorun,2020-01-19 14:44:50 UTC,1,,,,
introduction-to-web-development,1,36320771,650aa480-54ec-4834-8213-b4e0b41b64ab,,1.1,1,1,I expect to learn new things.,2020-01-19 15:17:02 UTC,1,,,,
introduction-to-web-development,1,36320853,650aa480-54ec-4834-8213-b4e0b41b64ab,,1.2,1,2,"Hi, my name is Ewazmurad Muradi and computer student. I really like web programming I am fimilar with HTML, CSS, and JavaScript so I expect to new thing about this topics.",2020-01-19 15:23:51 UTC,0,,,,
introduction-to-web-development,1,36321048,650aa480-54ec-4834-8213-b4e0b41b64ab,,1.3,1,3,"Does the original ethos of the web still apply today? Yes the main reason is sharing information.

Do big internet companies control too much of the web? Maybe, it is possible ",2020-01-19 15:36:59 UTC,2,,,,
introduction-to-web-development,1,36321457,c1512054-fd09-43a7-92b0-b86e490f66aa,,1.9,1,9,"Since I am an apprentice there are mistakes but the  I fix them.
Thanks.",2020-01-19 16:05:11 UTC,1,,,,
introduction-to-web-development,1,36321488,c1512054-fd09-43a7-92b0-b86e490f66aa,,1.11,1,11,self confidence,2020-01-19 16:07:13 UTC,1,,,,
introduction-to-web-development,1,36321546,153581a6-b6b0-4a5d-859b-c699a8e3a870,,1.5,1,5,https://trinket.io/html/8b6ebe63d0,2020-01-19 16:10:30 UTC,0,,,,
introduction-to-web-development,1,36322498,1b428947-81d4-4e7f-9f02-83668ab157d4,36271211.0,3.4,3,4,@REDACTED your scripts are very resourceful,2020-01-19 17:10:21 UTC,0,,,,
introduction-to-web-development,1,36323667,4df8b1ec-c873-42e6-b45d-a8dfde2e5ce0,,1.7,1,7,https://bondarenko.trinket.io/sites/html-4dabbdcc50,2020-01-19 18:24:40 UTC,2,,,,
introduction-to-web-development,1,36324915,a6aaa453-180f-4ff6-ac73-45028dfaab3f,,1.6,1,6,"https://trinket.io/html/0ff9666355
I have searched the web to be able to put an image at the beginning of text and I used style=""padding: 0 15px; float: left;""
I want to add a form as an improvement to my page",2020-01-19 19:49:27 UTC,0,,,,
introduction-to-web-development,1,36325525,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,1.6,1,6,"https://jonas_sjosvard-9510.trinket.io/sites/climate
Improvement: Some text and background color, maybe a background picture.
",2020-01-19 20:33:09 UTC,0,,,,
introduction-to-web-development,1,36326002,dda76752-dc70-48fb-89ac-b77a90518ff6,,1.6,1,6,"https://ashishshah10-9179.trinket.io/sites/climate-change

I'd like to be able to change fonts and text positioning",2020-01-19 21:09:53 UTC,0,,,,
introduction-to-web-development,1,36326284,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,1.7,1,7,https://jonas_sjosvard-9510.trinket.io/sites/climate,2020-01-19 21:32:35 UTC,0,,,,
introduction-to-web-development,1,36326418,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,1.8,1,8,"https://jonas_sjosvard-9510.trinket.io/sites/climate
If you have no use or intentions to go back to previous page.",2020-01-19 21:43:11 UTC,0,,,,
introduction-to-web-development,1,36326601,dda76752-dc70-48fb-89ac-b77a90518ff6,,1.7,1,7,https://trinket.io/html/efd991f7e8,2020-01-19 21:55:39 UTC,0,,,,
introduction-to-web-development,1,36326786,37bea311-efa1-4888-862d-26aad7ae44b9,,1.4,1,4,https://trinket.io/html/5c7d2098bf?runMode=autorun,2020-01-19 22:11:59 UTC,1,,,,
introduction-to-web-development,1,36326850,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,1.9,1,9,"Uploaded photo's was at wrong at directory level, missed end tags. ",2020-01-19 22:18:02 UTC,1,,,,
introduction-to-web-development,1,36326924,bcbfc7b6-652c-48c1-9e6e-2a3e17198e55,,1.1,1,10,https://trinket.io/html/95fa72f243,2020-01-19 22:25:51 UTC,1,,,,
introduction-to-web-development,1,36326968,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,1.1,1,10,"https://trinket.io/library/trinkets/7e93eb9dcd
Corrected reference and removed some <br> of no use. ",2020-01-19 22:30:40 UTC,1,,,,
introduction-to-web-development,1,36327019,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,1.11,1,11,No supp rices no difficulties :-),2020-01-19 22:36:24 UTC,0,,,,
introduction-to-web-development,1,36327222,91de8f29-4124-40cd-a2c3-7b7dedbac110,,1.1,1,1,Very Formal and ordered for easy learning Web time,2020-01-19 22:56:11 UTC,0,,,,
introduction-to-web-development,1,36329756,b4c33492-b103-41cf-8746-630ef05ce867,36311324.0,3.6,3,6,"1 - e, @REDACTED ",2020-01-20 03:23:21 UTC,0,,,,
introduction-to-web-development,1,36331141,5a1f6b1c-29d4-471b-9f02-853442773ddd,,1.5,1,5,https://trinket.io/html/6a8a822567?runMode=autorun,2020-01-20 05:39:30 UTC,0,,,,
introduction-to-web-development,1,36332468,b8a423af-68e5-47cb-afa9-9d4abeae1ec0,,1.2,1,2,Hi everyone. I'm glad to join you on this course. I hope I am able to complete the course because it's the first I'm doing on web development. ,2020-01-20 07:32:10 UTC,1,,,,
introduction-to-web-development,1,36332520,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,2.1,2,1,"I want do learn how you setup the website to look good for differerent devices tablet, smartphone and pc.",2020-01-20 07:35:20 UTC,4,,,,
introduction-to-web-development,1,36332716,3947402f-ffcb-4e19-8f54-dd73d11fb01c,,2.2,2,2,Something new to use :-),2020-01-20 07:47:38 UTC,1,,,,
introduction-to-web-development,1,36334885,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,2.1,2,10,https://trinket.io/html/bc22d3ed3b,2020-01-20 09:37:28 UTC,0,,,,
introduction-to-web-development,1,36335153,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,2.12,2,12,"has been very challenging to me but i thnk i am getting a little of every lesson, going forward with my work has been positive because i study from others. ",2020-01-20 09:49:21 UTC,1,,,,
introduction-to-web-development,1,36336212,44d5f6bc-e5fe-4adf-8f3f-4c6106772ed7,36311324.0,3.6,3,6,?????????????????????????????,2020-01-20 10:31:25 UTC,0,,,,
introduction-to-web-development,1,36337091,3614a5c3-68b1-4f2a-9523-97d2d092e114,,3.6,3,6,https://trinket.io/html/15427e8105,2020-01-20 11:05:41 UTC,0,,,,
introduction-to-web-development,1,36338112,b63c0aa6-e4b2-43cc-9b65-23382eb49c2d,,3.7,3,7,https://katrinakoovit-5636.trinket.io/sites/quiz,2020-01-20 11:43:53 UTC,0,,,,
introduction-to-web-development,1,36338585,0b690f08-8691-49da-b7db-ce9fa74b46a8,,1.2,1,2,"Hi everyone, I'm so excited to join this course. Thanks for the warm welcome, I'm looking forward to learn from each and everyone of you. ",2020-01-20 12:02:41 UTC,0,,,,
introduction-to-web-development,1,36339004,7bd95259-5e7a-48a2-aba4-00c4b4f7d9c4,,1.6,1,6,"https://trinket.io/html/ea5dcccc09?runMode=autorun

I don't know where I have to publish them. The option only appear after share, but with the icons of facebook and twitter. I have published in my facebook :-)",2020-01-20 12:19:22 UTC,0,,,,
introduction-to-web-development,1,36339026,b1f6cd2f-613f-4f1c-803d-a2808ae630c4,,2.1,2,1,would like to see how to flip into accessible mode for dyslexic/visually impaired users via CSS,2020-01-20 12:20:06 UTC,3,,,,
